Action,ID,Parents,Families,Name FR,Name EN,Tag,Intro FR,Intro EN,Stats Person,Stats Question,Stats Hashtags,Created,Updated
"","61892ad1c361c5002e4fbbe6","","",,,"#Region3",,,0,1,0,"Mon Nov 08 2021 13:49:05 GMT+0000 (Coordinated Universal Time)","Tue Nov 09 2021 00:01:03 GMT+0000 (Coordinated Universal Time)"
"","61892b6fc361c5002e4fbe4c","","","Knowledge Transfer",,"#KnowledgeTransfer",,,1,0,0,"Mon Nov 08 2021 13:51:43 GMT+0000 (Coordinated Universal Time)","Tue Feb 22 2022 18:01:02 GMT+0000 (Coordinated Universal Time)"
"","618a4879c361c5002e50493e","","",,,"#GrandsChauds",,,1,1,0,"Tue Nov 09 2021 10:07:53 GMT+0000 (Coordinated Universal Time)","Thu Sep 08 2022 13:35:37 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2806"," #Hidden","","Systèmes et composants","Framatome systems","#DemoFramatomeSystems",,,0,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Wed Mar 16 2022 09:36:44 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2816"," #DemoFramatomeSystems"," 630df55008e5da0050df4c37","Circuit primaire","Primary circuit","#PrimaryCircuit",,,6,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue Sep 13 2022 10:37:04 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2823"," #PrimaryCircuit"," 630df55008e5da0050df4c37","Coeur du réacteur","Reactor heart ","#ReactorHeart",,,5,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Thu Oct 13 2022 13:36:49 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2832"," #PrimaryCircuit"," 630df55008e5da0050df4c37","Barre de controle","Control bar","#ControlBar",,,4,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue Oct 04 2022 10:37:04 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2841"," #PrimaryCircuit"," 630df55008e5da0050df4c37","Générateur de vapeur","Vapor generator","#VaporGenerator",,,4,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Thu Oct 13 2022 13:36:50 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e2850"," #PrimaryCircuit"," 630df55008e5da0050df4c37","Enceinte de confinement","Containment enclosure","#ContainmentEnclosure",,,3,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue Oct 04 2022 10:37:04 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e285f"," #DemoFramatomeSystems"," 630df55008e5da0050df4c37","Circuit secondaire","Secondary circuit","#SecondaryCircuit",,,3,3,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Mon Oct 24 2022 13:46:24 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e286c"," #SecondaryCircuit"," 630df55008e5da0050df4c37","Pompe","Pump","#Pump",,,1,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue Sep 13 2022 10:37:06 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e287b"," #SecondaryCircuit"," 630df55008e5da0050df4c37","Turbine","Turbine","#Turbine",,,1,0,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue May 17 2022 11:42:52 GMT+0000 (Coordinated Universal Time)"
"","618c005029697d002e6e288a"," #SecondaryCircuit"," 630df55008e5da0050df4c37","Condenseur","Condenser","#Condenser","Le condenseur est un outil qui permet de faire ça",,7,1,0,"Wed Nov 10 2021 17:24:32 GMT+0000 (Coordinated Universal Time)","Tue Sep 13 2022 10:37:06 GMT+0000 (Coordinated Universal Time)"
"","618c005129697d002e6e2899"," #SecondaryCircuit"," 630df55008e5da0050df4c37","Alternateur","Alternator","#Alternator",,,2,0,0,"Wed Nov 10 2021 17:24:33 GMT+0000 (Coordinated Universal Time)","Mon May 23 2022 08:42:49 GMT+0000 (Coordinated Universal Time)"
"","618c005129697d002e6e28a8"," #DemoFramatomeSystems"," 630df55008e5da0050df4c37","Circuit de refroidissement","Cooling circuit","#CoolingCircuit",,,4,1,0,"Wed Nov 10 2021 17:24:33 GMT+0000 (Coordinated Universal Time)","Wed Oct 19 2022 10:36:56 GMT+0000 (Coordinated Universal Time)"
"","618c005129697d002e6e28cc","","",,,"#Dti",,,0,0,0,"Wed Nov 10 2021 17:24:33 GMT+0000 (Coordinated Universal Time)","Tue Nov 30 2021 00:01:03 GMT+0000 (Coordinated Universal Time)"
"","618c0a5b29697d002e6e4742","","","Disciplines","Disciplines","#DemoFramatomeDisciplines",,,0,0,0,"Wed Nov 10 2021 18:07:23 GMT+0000 (Coordinated Universal Time)","Tue Nov 16 2021 11:20:28 GMT+0000 (Coordinated Universal Time)"
