Action,ID,Parents,Families,Name FR,Name EN,Tag,Intro FR,Intro EN,Stats Person,Stats Question,Stats Hashtags,Created,Updated
"","623ae4d181e89d002ed1cd03"," #SoftwareDevelopment"," 630df43608e5da0050de3c94","Pull Request","Pull Request","#PullRequest",,,0,4,0,"Wed Mar 23 2022 09:13:53 GMT+0000 (Coordinated Universal Time)","Tue Oct 18 2022 10:38:13 GMT+0000 (Coordinated Universal Time)"
"","623ae4d581e89d002ed1cd42"," #Tech"," 630df43608e5da0050de3c94","Revue de code","Code review","#ReviewDeCode",,,1,8,0,"Wed Mar 23 2022 09:13:57 GMT+0000 (Coordinated Universal Time)","Tue Oct 18 2022 13:37:37 GMT+0000 (Coordinated Universal Time)"
"","6244771668d5a40032a9aa81"," #Fonctionnalite #Mail #Integration"," 630df43608e5da0050de3c94","Intégration mail","Mail Integration","#IntegrationMail",,,2,6,0,"Wed Mar 30 2022 15:28:22 GMT+0000 (Coordinated Universal Time)","Thu Aug 11 2022 13:37:24 GMT+0000 (Coordinated Universal Time)"
"","624c5070ed6522002ea8b4fd"," #TechnologicalPlateform #Cybersecurite"," 630df43608e5da0050de3c94","Droits d'accès","Pass Acces","#DroitsDacces",,,1,3,0,"Tue Apr 05 2022 14:21:36 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 16:38:12 GMT+0000 (Coordinated Universal Time)"
"","624c9e7eed6522002ea8d641"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Airbus","Airbus","#Airbus61693",,,1,1,0,"Tue Apr 05 2022 19:54:38 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:05 GMT+0000 (Coordinated Universal Time)"
"","624c9e83ed6522002ea8d6a5"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Thales","Thales","#Thales",,,1,0,0,"Tue Apr 05 2022 19:54:43 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:05 GMT+0000 (Coordinated Universal Time)"
"","624c9e89ed6522002ea8d709"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Safran","Safran","#Safran33342",,,5,0,0,"Tue Apr 05 2022 19:54:49 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:51 GMT+0000 (Coordinated Universal Time)"
"","624c9e99ed6522002ea8d76d"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Nexter","Nexter","#Nexter68116",,,1,1,0,"Tue Apr 05 2022 19:55:05 GMT+0000 (Coordinated Universal Time)","Fri Oct 21 2022 13:37:21 GMT+0000 (Coordinated Universal Time)"
"","624c9eb1ed6522002ea8d834"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Ministère des armées ","Ministère des armées ","#MinistereDesArmees",,,1,0,0,"Tue Apr 05 2022 19:55:29 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:50 GMT+0000 (Coordinated Universal Time)"
"","624c9ebded6522002ea8d8a9"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Ministère de l’intérieur ","Ministère de l’intérieur ","#MinistereDeLinterieur",,,2,0,0,"Tue Apr 05 2022 19:55:41 GMT+0000 (Coordinated Universal Time)","Thu Sep 22 2022 16:38:10 GMT+0000 (Coordinated Universal Time)"
"","624c9ec8ed6522002ea8d914"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Navalgroup","Navalgroup","#Navalgroup",,,2,0,0,"Tue Apr 05 2022 19:55:52 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:52 GMT+0000 (Coordinated Universal Time)"
"","624c9edced6522002ea8d99f"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Quarkslab","Quarkslab","#Quarkslab",,,1,0,0,"Tue Apr 05 2022 19:56:12 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:51 GMT+0000 (Coordinated Universal Time)"
"","624c9ef4ed6522002ea8da41"," #FrenchCompanies #Airbus61693"," 630df45b08e5da0050de5bc1","Airbus helicopters","Airbus helicopters","#AirbusHelicopters",,,1,0,0,"Tue Apr 05 2022 19:56:36 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:52 GMT+0000 (Coordinated Universal Time)"
"","624c9efeed6522002ea8dacb"," #FrenchCompanies #Airbus61693"," 630df45b08e5da0050de5bc1","Airbus Defence","Airbus Defence","#AirbusDefence",,,1,0,0,"Tue Apr 05 2022 19:56:46 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:52 GMT+0000 (Coordinated Universal Time)"
"","624c9f19ed6522002ea8db40"," #FrenchCompanies #Thales"," 630df45b08e5da0050de5bc1","Thales Avionics ","Thales Avionics ","#ThalesAvionics",,,2,0,0,"Tue Apr 05 2022 19:57:13 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:41 GMT+0000 (Coordinated Universal Time)"
"","624c9f3ded6522002ea8dbfc"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","LIEBHERR ","LIEBHERR ","#Liebherr",,,1,0,0,"Tue Apr 05 2022 19:57:49 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:53 GMT+0000 (Coordinated Universal Time)"
"","624c9f78ed6522002ea8dce0"," #FrenchCompanies #Renault"," 630df45b08e5da0050de5bc1","Renaud trucks defense","Renaud trucks defense","#RenaudTrucksDefense",,,1,0,0,"Tue Apr 05 2022 19:58:48 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:24:53 GMT+0000 (Coordinated Universal Time)"
